date max mean median min stdv sum topic n1 no st rt
20170803 10.55 2.45 2.34 2.16 0.52 9694.39 RTS230 0.4558 0.4558 6.0 3.0
20170804 11.01 2.76 2.62 2.44 0.57 7756.9 RTS230 0.4558 0.4558 6.0 3.0
20170805 8.98 2.89 2.75 2.53 0.62 6182.69 RTS230 0.4558 0.4558 6.0 3.0
20170729 5.28 1.62 1.28 1.08 0.62 23830.36 RTS232 0.402 0.402 6.5 3.0
20170730 6.25 1.73 1.44 1.12 0.65 25361.54 RTS232 0.402 0.402 6.5 3.0
20170731 5.54 1.51 1.38 0.91 0.67 26620.67 RTS232 0.402 0.402 6.5 3.0
20170801 7.21 1.42 1.21 0.84 0.68 28534.28 RTS232 0.402 0.402 6.5 3.0
20170802 6.93 1.56 1.4 0.96 0.65 25218.52 RTS232 0.402 0.402 6.5 3.0
20170803 6.97 1.52 1.27 0.94 0.65 28224.22 RTS232 0.402 0.402 6.5 3.0
20170804 6.89 1.17 0.63 0.57 0.75 30772.87 RTS232 0.402 0.402 6.5 3.0
20170805 7.47 1.38 1.37 0.78 0.74 24941.54 RTS232 0.402 0.402 6.5 3.0
20170729 8.94 1.54 1.39 1.04 0.69 18001.56 RTS47 0.36 0.36 6.0 3.0
20170730 8.28 1.7 1.15 1.07 0.72 17849.71 RTS47 0.36 0.36 6.0 3.0
20170731 8.24 1.56 1.04 0.99 0.68 19267.2 RTS47 0.36 0.36 6.0 3.0
20170801 9.24 1.56 1.01 0.99 0.71 19381.77 RTS47 0.36 0.36 6.0 3.0
20170802 7.32 1.56 1.02 1.01 0.72 17013.41 RTS47 0.36 0.36 6.0 3.0
20170803 5.68 1.54 1.01 0.99 0.69 19402.42 RTS47 0.36 0.36 6.0 3.0
20170804 7.97 1.55 1.02 1.0 0.69 20151.1 RTS47 0.36 0.36 6.0 3.0
20170805 7.3 1.48 0.93 0.91 0.67 18926.36 RTS47 0.36 0.36 6.0 3.0
20170729 10.6 1.59 1.21 1.17 0.75 12324.5 RTS48 0.3135 0.3135 6.0 3.0
20170730 10.41 1.66 1.27 1.22 0.75 12824.0 RTS48 0.3135 0.3135 6.0 3.0
20170731 11.42 1.65 1.27 1.24 0.73 13440.4 RTS48 0.3135 0.3135 6.0 3.0
20170801 9.69 1.64 1.52 1.3 0.72 14069.72 RTS48 0.3135 0.3135 6.0 3.0
20170802 10.13 1.61 1.26 1.23 0.73 12366.58 RTS48 0.3135 0.3135 6.0 3.0
20170803 9.84 1.65 1.29 1.25 0.73 14282.07 RTS48 0.3135 0.3135 6.0 3.0
20170804 10.01 1.57 1.32 1.3 0.69 15841.22 RTS48 0.3135 0.3135 6.0 3.0
20170805 10.41 1.6 1.47 1.25 0.7 13619.73 RTS48 0.3135 0.3135 6.0 3.0
20170729 8.61 0.7 0.43 0.41 0.63 16790.58 RTS49 0.75 0.75 10.0 3.0
20170730 8.75 0.73 0.45 0.43 0.66 18561.78 RTS49 0.75 0.75 10.0 3.0
20170731 8.51 0.65 0.39 0.38 0.63 18944.67 RTS49 0.75 0.75 10.0 3.0
20170801 8.36 0.68 0.42 0.4 0.62 19519.03 RTS49 0.75 0.75 10.0 3.0
20170802 8.64 0.66 0.41 0.38 0.6 17724.83 RTS49 0.75 0.75 10.0 3.0
20170803 8.07 0.67 0.42 0.39 0.6 19752.49 RTS49 0.75 0.75 10.0 3.0
20170804 8.78 0.68 0.42 0.39 0.6 20045.37 RTS49 0.75 0.75 10.0 3.0
20170805 8.66 0.69 0.42 0.4 0.62 17533.55 RTS49 0.75 0.75 10.0 3.0
20170729 13.2 0.95 0.57 0.53 0.6 24646.51 RTS52 0.5891 0.2016 9.5 6.0
20170730 12.36 1.01 1.03 0.56 0.61 27289.6 RTS52 0.5891 0.2016 9.5 6.0
20170731 13.0 0.93 0.92 0.54 0.58 27984.43 RTS52 0.5891 0.2016 9.5 6.0
20170801 12.59 0.97 0.93 0.54 0.61 29098.32 RTS52 0.5891 0.2016 9.5 6.0
20170802 13.37 0.91 0.54 0.52 0.59 26361.15 RTS52 0.5891 0.2016 9.5 6.0
20170803 12.85 0.99 0.93 0.6 0.57 29932.05 RTS52 0.5891 0.2016 9.5 6.0
20170804 13.12 0.96 0.93 0.58 0.55 30495.61 RTS52 0.5891 0.2016 9.5 6.0
20170805 13.61 0.93 0.93 0.56 0.56 26868.49 RTS52 0.5891 0.2016 9.5 6.0
20170729 12.6 2.33 1.79 1.4 1.05 29811.02 RTS56 0.1163 0.1163 10.0 5.5
20170730 11.02 2.47 1.93 1.43 1.11 31683.94 RTS56 0.1163 0.1163 10.0 5.5
20170731 12.68 2.28 1.79 1.3 1.05 35027.01 RTS56 0.1163 0.1163 10.0 5.5
20170801 10.08 2.27 1.78 1.31 1.02 36080.51 RTS56 0.1163 0.1163 10.0 5.5
20170802 10.65 2.28 1.84 1.31 1.06 32131.62 RTS56 0.1163 0.1163 10.0 5.5
20170803 10.89 2.22 1.81 1.33 1.02 36963.38 RTS56 0.1163 0.1163 10.0 5.5
20170804 12.05 2.28 1.86 1.42 1.0 36945.98 RTS56 0.1163 0.1163 10.0 5.5
20170805 13.07 2.23 1.81 1.32 1.08 31386.62 RTS56 0.1163 0.1163 10.0 5.5
20170729 6.9 1.82 1.59 1.1 0.84 21689.23 RTS57 0.875 0.875 10.0 3.0
20170730 8.26 1.72 1.57 0.97 0.8 26382.2 RTS57 0.875 0.875 10.0 3.0
20170731 7.47 1.77 1.68 1.03 0.79 26498.69 RTS57 0.875 0.875 10.0 3.0
20170801 7.1 1.8 1.72 1.06 0.81 25846.46 RTS57 0.875 0.875 10.0 3.0
20170802 7.6 1.72 1.63 1.01 0.87 22555.4 RTS57 0.875 0.875 10.0 3.0
20170803 7.5 1.77 1.65 1.05 0.85 24728.75 RTS57 0.875 0.875 10.0 3.0
20170804 6.4 1.7 1.56 1.02 0.84 26601.03 RTS57 0.875 0.875 10.0 3.0
20170805 7.26 1.67 1.59 0.94 0.9 22730.84 RTS57 0.875 0.875 10.0 3.0
20170729 12.92 1.93 1.69 1.28 0.84 23355.75 RTS58 0.0449 0.0449 10.0 3.0
20170730 13.9 2.13 1.89 1.51 0.81 24455.97 RTS58 0.0449 0.0449 10.0 3.0
20170731 11.97 1.96 1.8 1.22 0.86 26323.83 RTS58 0.0449 0.0449 10.0 3.0
20170801 10.98 1.93 1.74 1.14 0.93 28871.75 RTS58 0.0449 0.0449 10.0 3.0
20170802 11.5 1.98 1.69 1.27 0.83 24935.19 RTS58 0.0449 0.0449 10.0 3.0
20170803 14.58 2.0 1.94 1.4 0.84 27797.57 RTS58 0.0449 0.0449 10.0 3.0
20170804 11.6 2.12 2.06 1.47 0.87 26684.4 RTS58 0.0449 0.0449 10.0 3.0
20170805 11.29 1.99 1.58 1.41 0.8 24333.97 RTS58 0.0449 0.0449 10.0 3.0
20170729 7.86 1.27 1.05 0.98 0.6 27203.68 RTS60 0.1859 0.1859 8.0 3.0
20170730 8.91 1.42 1.17 1.06 0.63 29385.38 RTS60 0.1859 0.1859 8.0 3.0
20170731 8.58 1.3 1.11 0.89 0.63 28724.83 RTS60 0.1859 0.1859 8.0 3.0
20170801 8.86 1.33 1.14 0.91 0.63 29869.47 RTS60 0.1859 0.1859 8.0 3.0
20170802 8.56 1.34 1.17 0.92 0.62 27296.31 RTS60 0.1859 0.1859 8.0 3.0
20170803 7.6 1.36 1.16 0.99 0.64 29648.22 RTS60 0.1859 0.1859 8.0 3.0
20170804 8.78 1.36 1.12 0.98 0.63 30392.8 RTS60 0.1859 0.1859 8.0 3.0
20170805 6.81 1.27 1.07 0.88 0.64 26623.57 RTS60 0.1859 0.1859 8.0 3.0
20170729 18.72 0.56 0.29 0.26 0.8 18336.64 RTS62 0.2669 0.2544 10.0 3.0
20170730 15.65 0.62 0.34 0.25 0.84 19569.98 RTS62 0.2669 0.2544 10.0 3.0
20170731 19.35 0.57 0.3 0.25 0.81 20500.02 RTS62 0.2669 0.2544 10.0 3.0
20170801 18.48 0.58 0.31 0.26 0.84 20711.26 RTS62 0.2669 0.2544 10.0 3.0
20170802 16.98 0.57 0.29 0.26 0.81 19952.93 RTS62 0.2669 0.2544 10.0 3.0
20170803 18.24 0.57 0.29 0.27 0.82 21932.6 RTS62 0.2669 0.2544 10.0 3.0
20170804 16.45 0.59 0.31 0.28 0.82 21730.29 RTS62 0.2669 0.2544 10.0 3.0
20170805 18.12 0.59 0.31 0.29 0.84 19089.98 RTS62 0.2669 0.2544 10.0 3.0
20170729 13.02 0.86 0.63 0.54 0.59 29090.31 RTS63 0.2638 0.2638 10.0 3.0
20170730 15.6 0.96 0.72 0.63 0.61 31876.25 RTS63 0.2638 0.2638 10.0 3.0
20170731 10.35 0.87 0.65 0.61 0.57 32612.01 RTS63 0.2638 0.2638 10.0 3.0
20170801 10.12 0.86 0.65 0.62 0.57 33912.12 RTS63 0.2638 0.2638 10.0 3.0
20170802 13.62 0.86 0.64 0.59 0.55 30690.23 RTS63 0.2638 0.2638 10.0 3.0
20170803 14.64 0.9 0.68 0.63 0.54 34888.89 RTS63 0.2638 0.2638 10.0 3.0
20170804 13.07 0.88 0.67 0.62 0.55 34623.45 RTS63 0.2638 0.2638 10.0 3.0
20170805 13.66 0.86 0.65 0.6 0.54 31963.82 RTS63 0.2638 0.2638 10.0 3.0
20170729 8.13 2.84 3.05 2.02 0.87 9133.16 RTS67 0.2028 0.2028 11.0 3.0
20170730 8.6 3.08 3.07 2.29 0.87 9096.86 RTS67 0.2028 0.2028 11.0 3.0
20170731 8.58 2.69 2.42 2.08 0.81 11126.06 RTS67 0.2028 0.2028 11.0 3.0
20170801 12.41 2.76 2.67 2.1 0.81 11478.52 RTS67 0.2028 0.2028 11.0 3.0
20170802 8.19 2.74 3.03 1.96 0.86 10310.46 RTS67 0.2028 0.2028 11.0 3.0
20170803 7.56 2.89 3.03 2.12 0.84 10488.97 RTS67 0.2028 0.2028 11.0 3.0
20170804 8.86 2.83 3.06 2.07 0.88 10875.93 RTS67 0.2028 0.2028 11.0 3.0
20170805 10.78 2.92 2.99 2.23 0.82 8956.04 RTS67 0.2028 0.2028 11.0 3.0
20170729 11.52 2.25 2.01 1.53 0.98 17232.88 RTS68 0.2234 0.2234 10.0 3.0
20170730 14.96 2.4 2.23 1.61 1.04 18016.36 RTS68 0.2234 0.2234 10.0 3.0
20170731 14.06 2.23 2.01 1.52 1.05 17832.78 RTS68 0.2234 0.2234 10.0 3.0
20170801 13.04 2.12 1.97 1.43 0.97 18992.1 RTS68 0.2234 0.2234 10.0 3.0
20170802 14.97 2.15 1.97 1.45 1.02 16769.56 RTS68 0.2234 0.2234 10.0 3.0
20170803 15.14 2.02 1.92 1.4 0.9 19467.96 RTS68 0.2234 0.2234 10.0 3.0
20170804 16.49 1.99 1.88 1.35 0.88 19992.21 RTS68 0.2234 0.2234 10.0 3.0
20170805 15.15 2.1 1.92 1.44 0.97 17134.27 RTS68 0.2234 0.2234 10.0 3.0
20170729 7.71 0.89 0.32 0.27 0.83 38571.66 RTS70 0.0717 0.0717 6.0 3.0
20170730 9.82 0.96 0.37 0.32 0.85 40550.32 RTS70 0.0717 0.0717 6.0 3.0
20170731 8.48 0.89 0.33 0.3 0.82 42355.63 RTS70 0.0717 0.0717 6.0 3.0
20170801 9.84 0.88 0.33 0.31 0.81 44290.44 RTS70 0.0717 0.0717 6.0 3.0
20170802 7.39 0.88 0.33 0.3 0.79 41199.01 RTS70 0.0717 0.0717 6.0 3.0
20170803 8.85 0.91 0.34 0.31 0.8 45550.02 RTS70 0.0717 0.0717 6.0 3.0
20170804 7.6 0.88 0.34 0.31 0.79 44898.51 RTS70 0.0717 0.0717 6.0 3.0
20170805 7.35 0.87 0.33 0.3 0.81 39022.42 RTS70 0.0717 0.0717 6.0 3.0
20170729 7.58 1.89 1.69 1.28 0.9 15095.74 RTS72 0.875 0.875 10.0 3.0
20170730 9.96 2.16 1.96 1.51 0.92 15181.68 RTS72 0.875 0.875 10.0 3.0
20170731 8.47 1.89 1.76 1.22 0.92 17212.66 RTS72 0.875 0.875 10.0 3.0
20170801 12.67 1.78 1.17 1.14 0.92 18715.13 RTS72 0.875 0.875 10.0 3.0
20170802 9.7 1.9 1.68 1.27 0.91 16198.94 RTS72 0.875 0.875 10.0 3.0
20170803 9.8 1.96 1.63 1.4 0.89 17850.61 RTS72 0.875 0.875 10.0 3.0
20170804 10.09 2.03 1.67 1.47 0.88 17567.89 RTS72 0.875 0.875 10.0 3.0
20170805 7.6 2.04 1.82 1.41 0.9 14898.17 RTS72 0.875 0.875 10.0 3.0
20170729 6.91 1.29 0.83 0.8 0.72 18894.44 RTS73 0.25 0.25 8.0 3.0
20170730 7.91 1.4 0.9 0.83 0.72 20495.9 RTS73 0.25 0.25 8.0 3.0
20170731 8.03 1.28 0.8 0.78 0.74 21006.04 RTS73 0.25 0.25 8.0 3.0
20170801 8.09 1.25 0.82 0.79 0.73 21689.31 RTS73 0.25 0.25 8.0 3.0
20170802 7.56 1.31 0.85 0.82 0.75 18176.47 RTS73 0.25 0.25 8.0 3.0
20170803 6.92 1.28 0.85 0.83 0.72 20967.79 RTS73 0.25 0.25 8.0 3.0
20170804 6.82 1.31 0.88 0.84 0.71 21549.69 RTS73 0.25 0.25 8.0 3.0
20170805 7.41 1.3 0.83 0.8 0.76 18561.17 RTS73 0.25 0.25 8.0 3.0
20170729 8.35 2.78 2.81 2.19 0.61 10198.44 RTS76 0.0263 0.0263 6.0 6.0
20170730 8.2 2.76 2.88 2.14 0.6 11466.02 RTS76 0.0263 0.0263 6.0 6.0
20170731 7.23 2.68 2.55 2.04 0.68 11489.63 RTS76 0.0263 0.0263 6.0 6.0
20170801 8.7 2.74 2.39 2.19 0.64 11616.83 RTS76 0.0263 0.0263 6.0 6.0
20170802 7.25 2.79 2.53 2.27 0.58 10693.55 RTS76 0.0263 0.0263 6.0 6.0
20170803 8.78 2.83 2.8 2.24 0.6 11755.84 RTS76 0.0263 0.0263 6.0 6.0
20170804 9.66 2.52 2.19 2.12 0.6 13443.07 RTS76 0.0263 0.0263 6.0 6.0
20170805 7.67 2.8 2.6 2.3 0.57 10467.74 RTS76 0.0263 0.0263 6.0 6.0
20170729 7.59 2.79 2.28 2.27 0.98 4668.47 RTS78 0.2129 0.2129 6.0 5.0
20170730 9.61 2.89 2.43 2.42 0.91 4647.61 RTS78 0.2129 0.2129 6.0 5.0
20170731 7.72 2.99 2.48 2.46 0.95 4858.94 RTS78 0.2129 0.2129 6.0 5.0
20170801 7.88 2.98 2.5 2.48 0.93 4818.94 RTS78 0.2129 0.2129 6.0 5.0
20170802 8.22 3.0 2.53 2.51 0.93 4178.09 RTS78 0.2129 0.2129 6.0 5.0
20170803 10.41 2.67 2.23 2.22 0.9 5312.15 RTS78 0.2129 0.2129 6.0 5.0
20170804 10.47 3.01 2.57 2.55 0.9 4821.2 RTS78 0.2129 0.2129 6.0 5.0
20170805 10.27 2.99 2.94 2.42 0.94 4247.51 RTS78 0.2129 0.2129 6.0 5.0
20170729 10.61 0.91 0.54 0.49 0.7 37289.04 RTS79 0.4928 0.4928 6.0 3.0
20170730 9.39 1.01 0.63 0.44 0.71 41149.51 RTS79 0.4928 0.4928 6.0 3.0
20170731 9.32 0.97 0.59 0.54 0.69 41972.84 RTS79 0.4928 0.4928 6.0 3.0
20170801 11.21 0.93 0.56 0.51 0.68 44102.92 RTS79 0.4928 0.4928 6.0 3.0
20170802 8.84 0.96 0.59 0.54 0.68 39437.49 RTS79 0.4928 0.4928 6.0 3.0
20170803 11.19 0.95 0.58 0.53 0.7 43450.48 RTS79 0.4928 0.4928 6.0 3.0
20170804 8.92 0.91 0.55 0.5 0.7 43542.15 RTS79 0.4928 0.4928 6.0 3.0
20170805 10.7 0.93 0.56 0.52 0.68 39235.97 RTS79 0.4928 0.4928 6.0 3.0
20170729 3.94 0.46 0.19 0.16 0.5 33167.25 RTS82 0.0 0.0 10.0 3.0
20170730 5.25 0.51 0.22 0.15 0.53 36402.87 RTS82 0.0 0.0 10.0 3.0
20170731 4.73 0.47 0.19 0.16 0.51 37277.48 RTS82 0.0 0.0 10.0 3.0
20170801 4.72 0.47 0.19 0.16 0.52 37649.76 RTS82 0.0 0.0 10.0 3.0
20170802 4.71 0.47 0.2 0.17 0.51 34116.91 RTS82 0.0 0.0 10.0 3.0
20170803 5.38 0.48 0.19 0.16 0.55 37577.39 RTS82 0.0 0.0 10.0 3.0
20170804 5.84 0.49 0.2 0.17 0.56 37960.06 RTS82 0.0 0.0 10.0 3.0
20170805 4.96 0.47 0.18 0.15 0.52 33816.57 RTS82 0.0 0.0 10.0 3.0
20170729 10.46 1.98 1.56 1.53 0.66 8727.61 RTS83 0.593 0.4055 7.5 6.0
20170730 7.64 2.01 1.59 1.56 0.66 9932.61 RTS83 0.593 0.4055 7.5 6.0
20170731 8.04 1.76 1.34 1.32 0.74 10229.77 RTS83 0.593 0.4055 7.5 6.0
20170801 8.07 1.84 1.43 1.4 0.63 11006.21 RTS83 0.593 0.4055 7.5 6.0
20170802 8.25 1.87 1.46 1.43 0.74 10018.24 RTS83 0.593 0.4055 7.5 6.0
20170803 8.07 1.92 1.41 1.38 0.82 14613.07 RTS83 0.593 0.4055 7.5 6.0
20170804 8.37 1.88 1.42 1.39 0.81 11475.38 RTS83 0.593 0.4055 7.5 6.0
20170805 7.97 1.95 1.48 1.45 0.83 9700.87 RTS83 0.593 0.4055 7.5 6.0
20170729 12.01 2.38 2.17 2.14 0.74 3512.0 RTS87 0.657 0.582 9.5 6.0
20170730 12.31 2.73 2.48 2.43 0.78 3461.6 RTS87 0.657 0.582 9.5 6.0
20170731 16.36 2.43 2.21 2.18 0.82 3921.55 RTS87 0.657 0.582 9.5 6.0
20170801 20.03 2.47 2.22 2.19 0.86 4105.73 RTS87 0.657 0.582 9.5 6.0
20170802 12.15 2.35 2.14 2.13 0.76 3702.83 RTS87 0.657 0.582 9.5 6.0
20170803 8.35 2.41 2.19 2.18 0.72 4057.77 RTS87 0.657 0.582 9.5 6.0
20170804 12.79 2.09 1.92 1.91 0.73 4659.21 RTS87 0.657 0.582 9.5 6.0
20170805 19.76 2.51 2.27 2.25 0.94 3472.71 RTS87 0.657 0.582 9.5 6.0
20170729 11.5 0.82 0.32 0.29 1.02 30475.84 RTS90 0.5 0.5 11.0 3.0
20170730 11.29 0.93 0.37 0.27 1.06 34657.42 RTS90 0.5 0.5 11.0 3.0
20170731 10.19 0.8 0.29 0.24 1.02 35261.32 RTS90 0.5 0.5 11.0 3.0
20170801 10.55 0.73 0.26 0.23 0.99 34753.36 RTS90 0.5 0.5 11.0 3.0
20170802 10.66 0.74 0.27 0.23 1.02 29977.75 RTS90 0.5 0.5 11.0 3.0
20170803 11.38 0.71 0.26 0.23 1.0 34529.61 RTS90 0.5 0.5 11.0 3.0
20170804 11.6 0.72 0.27 0.25 0.97 34557.23 RTS90 0.5 0.5 11.0 3.0
20170805 12.17 0.77 0.3 0.25 0.97 30469.34 RTS90 0.5 0.5 11.0 3.0
20170729 12.54 2.73 2.73 2.14 0.68 9470.71 RTS91 0.2939 0.2939 6.0 6.0
20170730 9.02 2.91 2.77 2.39 0.66 9633.69 RTS91 0.2939 0.2939 6.0 6.0
20170731 12.24 2.68 2.58 2.04 0.8 10670.1 RTS91 0.2939 0.2939 6.0 6.0
20170801 10.44 2.73 2.46 2.16 0.73 11017.08 RTS91 0.2939 0.2939 6.0 6.0
20170802 12.65 2.84 2.5 2.31 0.78 9245.54 RTS91 0.2939 0.2939 6.0 6.0
20170803 9.41 2.7 2.43 2.11 0.83 10745.5 RTS91 0.2939 0.2939 6.0 6.0
20170804 9.41 2.85 2.53 2.28 0.78 10541.86 RTS91 0.2939 0.2939 6.0 6.0
20170805 9.04 2.92 2.8 2.27 0.73 9215.91 RTS91 0.2939 0.2939 6.0 6.0
20170729 6.98 2.18 2.03 1.74 0.53 14880.36 RTS94 0.1426 0.1426 6.0 4.0
20170730 7.77 2.28 1.94 1.75 0.77 15252.02 RTS94 0.1426 0.1426 6.0 4.0
20170731 8.55 2.19 1.95 1.85 0.65 15293.34 RTS94 0.1426 0.1426 6.0 4.0
20170801 8.65 2.05 1.87 1.81 0.56 16877.45 RTS94 0.1426 0.1426 6.0 4.0
20170802 7.88 2.12 1.87 1.78 0.63 14714.32 RTS94 0.1426 0.1426 6.0 4.0
20170803 8.1 2.14 1.87 1.79 0.56 15438.35 RTS94 0.1426 0.1426 6.0 4.0
20170804 8.62 2.22 1.9 1.86 0.62 14149.78 RTS94 0.1426 0.1426 6.0 4.0
20170805 6.59 2.27 2.02 1.91 0.6 12879.87 RTS94 0.1426 0.1426 6.0 4.0
20170729 5.38 1.73 1.69 1.31 0.47 29344.91 RTS96 0.1341 0.1341 6.0 4.5
20170730 7.91 1.87 1.71 1.41 0.51 30796.92 RTS96 0.1341 0.1341 6.0 4.5
20170731 6.4 1.78 1.6 1.37 0.49 32353.85 RTS96 0.1341 0.1341 6.0 4.5
20170801 6.06 1.75 1.58 1.35 0.48 34084.67 RTS96 0.1341 0.1341 6.0 4.5
20170802 6.2 1.68 1.56 1.24 0.49 30978.02 RTS96 0.1341 0.1341 6.0 4.5
20170803 6.14 1.7 1.48 1.37 0.4 36587.6 RTS96 0.1341 0.1341 6.0 4.5
20170804 6.18 1.71 1.65 1.35 0.41 36573.38 RTS96 0.1341 0.1341 6.0 4.5
20170805 10.3 1.77 1.68 1.35 0.44 30554.11 RTS96 0.1341 0.1341 6.0 4.5
20170729 7.95 1.08 0.68 0.67 0.87 14516.58 RTS98 0.4375 0.4375 9.0 3.0
20170730 8.05 1.22 0.78 0.76 0.92 15868.86 RTS98 0.4375 0.4375 9.0 3.0
20170731 8.73 1.06 0.65 0.64 0.9 16387.25 RTS98 0.4375 0.4375 9.0 3.0
20170801 9.5 1.1 0.69 0.66 0.91 16595.44 RTS98 0.4375 0.4375 9.0 3.0
20170802 9.88 1.12 0.7 0.69 0.92 14997.9 RTS98 0.4375 0.4375 9.0 3.0
20170803 8.37 1.1 0.68 0.67 0.91 16638.84 RTS98 0.4375 0.4375 9.0 3.0
20170804 8.46 1.01 0.61 0.6 0.9 16760.75 RTS98 0.4375 0.4375 9.0 3.0
20170805 10.48 1.05 0.65 0.64 0.92 14338.93 RTS98 0.4375 0.4375 9.0 3.0
20170729 11.63 3.12 2.65 2.64 0.99 3248.55 RTS99 0.553 0.2905 9.5 6.0
20170730 12.73 3.15 2.75 2.74 0.93 3274.63 RTS99 0.553 0.2905 9.5 6.0
20170731 9.4 2.91 2.52 2.51 0.85 3771.66 RTS99 0.553 0.2905 9.5 6.0
20170801 12.59 2.6 2.26 2.24 1.0 4393.07 RTS99 0.553 0.2905 9.5 6.0
20170802 12.36 2.69 2.35 2.34 0.97 3621.12 RTS99 0.553 0.2905 9.5 6.0
20170803 16.43 2.96 2.53 2.52 0.99 4152.38 RTS99 0.553 0.2905 9.5 6.0
20170804 11.73 2.97 2.53 2.52 0.91 4172.19 RTS99 0.553 0.2905 9.5 6.0
20170805 11.61 3.05 2.61 2.6 0.83 3622.5 RTS99 0.553 0.2905 9.5 6.0
