date max mean median min stdv sum topic n1 no st rt
20170802 15.83 5.22 5.1 3.17 1.28 68596.55 RTS57 0.875 0.875 19 10
20170803 18.0 5.28 5.11 2.53 1.32 73659.83 RTS57 0.875 0.875 19 10
20170804 16.92 5.21 5.0 2.02 1.29 81357.54 RTS57 0.875 0.875 19 10
20170805 14.62 5.17 5.05 2.43 1.37 70154.04 RTS57 0.875 0.875 19 10
20170729 22.5 5.64 5.18 2.65 1.62 68145.8 RTS58 0.0462 0.0462 12 10
20170730 23.86 5.89 5.43 1.79 1.58 67758.06 RTS58 0.0462 0.0462 12 10
20170731 27.16 5.63 5.36 2.64 1.58 75596.46 RTS58 0.0462 0.0462 12 10
20170801 24.46 5.49 5.21 2.58 1.77 82202.41 RTS58 0.0462 0.0462 12 10
20170802 21.19 5.62 5.15 2.67 1.62 70700.21 RTS58 0.0462 0.0462 12 10
20170803 27.82 5.68 5.24 3.5 1.64 78760.79 RTS58 0.0462 0.0462 12 10
20170804 21.49 5.82 5.53 3.56 1.61 73097.85 RTS58 0.0462 0.0462 12 10
20170805 24.97 5.64 5.01 3.46 1.54 68988.35 RTS58 0.0462 0.0462 12 10
20170729 18.21 4.98 4.47 2.49 1.23 106655.77 RTS60 0.1386 0.1386 19 10
20170730 19.16 5.25 4.67 1.87 1.27 108333.69 RTS60 0.1386 0.1386 19 10
20170731 19.68 5.05 4.6 2.43 1.25 111413.79 RTS60 0.1386 0.1386 19 10
20170801 18.77 5.02 4.66 2.42 1.21 112408.82 RTS60 0.1386 0.1386 19 10
20170802 20.63 4.99 4.68 2.58 1.2 101945.62 RTS60 0.1386 0.1386 19 10
20170803 19.55 5.02 4.57 3.16 1.28 109876.69 RTS60 0.1386 0.1386 19 10
20170804 18.53 5.07 4.61 3.16 1.27 113706.68 RTS60 0.1386 0.1386 19 10
20170805 19.79 4.99 4.59 2.59 1.27 104556.65 RTS60 0.1386 0.1386 19 10
20170729 27.57 3.58 2.99 1.69 1.32 118059.79 RTS62 0.1999 0.1999 12 12
20170730 23.93 3.75 3.18 0.8 1.4 118619.74 RTS62 0.1999 0.1999 12 12
20170731 30.13 3.56 3.03 1.22 1.34 127886.2 RTS62 0.1999 0.1999 12 12
20170801 31.29 3.61 3.05 1.23 1.36 129235.11 RTS62 0.1999 0.1999 12 12
20170802 26.22 3.55 2.99 1.69 1.35 125271.69 RTS62 0.1999 0.1999 12 12
20170803 27.31 3.52 3.0 1.7 1.32 136407.12 RTS62 0.1999 0.1999 12 12
20170804 25.69 3.61 3.05 1.72 1.33 133452.61 RTS62 0.1999 0.1999 12 12
20170805 23.58 3.61 3.05 1.72 1.32 116746.99 RTS62 0.1999 0.1999 12 12
20170729 27.25 6.05 6.17 2.48 1.39 204260.63 RTS63 0.1519 0.1519 12 10
20170730 27.57 6.35 6.51 1.51 1.44 211154.52 RTS63 0.1519 0.1519 12 10
20170731 20.04 6.01 6.22 1.77 1.38 226047.67 RTS63 0.1519 0.1519 12 10
20170801 25.6 6.0 6.2 3.15 1.38 235967.71 RTS63 0.1519 0.1519 12 10
20170802 23.33 5.97 6.19 3.17 1.36 213949.58 RTS63 0.1519 0.1519 12 10
20170803 25.71 6.06 6.3 3.15 1.42 235096.2 RTS63 0.1519 0.1519 12 10
20170804 19.8 6.04 6.27 3.17 1.39 236304.74 RTS63 0.1519 0.1519 12 10
20170805 23.11 5.91 6.18 3.06 1.4 219498.6 RTS63 0.1519 0.1519 12 10
20170729 16.48 6.39 6.41 3.87 1.44 20518.88 RTS67 0.1898 0.1898 20 10
20170730 20.41 6.75 6.59 2.41 1.55 19926.35 RTS67 0.1898 0.1898 20 10
20170731 19.0 6.17 5.85 4.01 1.4 25517.33 RTS67 0.1898 0.1898 20 10
20170801 26.71 6.21 5.71 4.02 1.49 25881.08 RTS67 0.1898 0.1898 20 10
20170802 17.47 6.21 5.62 3.93 1.42 23375.43 RTS67 0.1898 0.1898 20 10
20170803 19.39 6.4 5.92 3.64 1.46 23246.56 RTS67 0.1898 0.1898 20 10
20170804 22.46 6.26 5.71 3.72 1.46 24033.56 RTS67 0.1898 0.1898 20 10
20170805 20.64 6.34 5.7 4.1 1.56 19449.18 RTS67 0.1898 0.1898 20 10
20170729 26.34 5.85 5.44 3.07 1.67 44729.26 RTS68 0.2203 0.2203 12 10
20170730 29.59 6.13 5.76 1.71 1.8 45955.23 RTS68 0.2203 0.2203 12 10
20170731 26.45 5.86 5.48 2.82 1.74 46906.94 RTS68 0.2203 0.2203 12 10
20170801 24.98 5.68 5.42 3.52 1.54 51016.67 RTS68 0.2203 0.2203 12 10
20170802 28.19 5.76 5.43 2.78 1.69 44951.72 RTS68 0.2203 0.2203 12 10
20170803 30.09 5.5 4.88 3.5 1.51 53030.85 RTS68 0.2203 0.2203 12 10
20170804 29.53 5.49 5.31 3.02 1.41 55097.15 RTS68 0.2203 0.2203 12 10
20170805 28.77 5.62 5.36 3.52 1.62 45865.54 RTS68 0.2203 0.2203 12 10
20170729 20.64 4.13 3.75 1.24 1.69 179876.14 RTS70 0.022 0.022 12 10
20170730 25.76 4.28 3.94 1.33 1.65 181237.52 RTS70 0.022 0.022 12 10
20170731 21.35 4.09 3.78 1.76 1.6 195195.15 RTS70 0.022 0.022 12 10
20170801 21.27 4.1 3.77 2.24 1.61 205477.55 RTS70 0.022 0.022 12 10
20170802 20.34 4.12 3.76 1.75 1.64 192746.46 RTS70 0.022 0.022 12 10
20170803 21.21 4.16 3.83 1.78 1.58 209329.32 RTS70 0.022 0.022 12 10
20170804 21.3 4.12 3.78 1.77 1.58 209103.0 RTS70 0.022 0.022 12 10
20170805 21.26 4.05 3.76 1.74 1.57 180565.85 RTS70 0.022 0.022 12 10
20170729 17.48 5.37 5.15 2.65 1.38 42856.88 RTS72 0.75 0.75 19 10
20170730 18.01 5.73 5.51 2.11 1.41 40314.04 RTS72 0.75 0.75 19 10
20170731 17.69 5.37 5.24 2.64 1.34 48977.56 RTS72 0.75 0.75 19 10
20170801 22.45 5.13 4.56 2.58 1.44 53912.12 RTS72 0.75 0.75 19 10
20170802 14.04 5.34 4.71 2.67 1.4 45572.35 RTS72 0.75 0.75 19 10
20170803 19.63 5.46 5.09 3.5 1.37 49691.54 RTS72 0.75 0.75 19 10
20170804 19.07 5.54 5.14 3.56 1.38 48057.61 RTS72 0.75 0.75 19 10
20170805 16.03 5.51 5.28 3.49 1.35 40294.63 RTS72 0.75 0.75 19 10
20170729 20.81 4.94 4.7 2.65 1.43 72258.92 RTS73 0.2602 0.2602 21 10
20170730 20.49 5.12 4.96 1.4 1.45 75175.61 RTS73 0.2602 0.2602 21 10
20170731 22.39 4.91 4.82 2.94 1.42 80684.64 RTS73 0.2602 0.2602 21 10
20170801 22.42 4.82 4.63 2.31 1.42 83390.06 RTS73 0.2602 0.2602 21 10
20170802 19.5 4.89 4.84 2.35 1.39 67647.9 RTS73 0.2602 0.2602 21 10
20170803 20.72 4.87 4.69 2.99 1.36 79977.69 RTS73 0.2602 0.2602 21 10
20170804 20.53 4.95 4.68 2.37 1.37 81291.21 RTS73 0.2602 0.2602 21 10
20170805 20.6 4.93 4.81 2.31 1.46 70295.26 RTS73 0.2602 0.2602 21 10
20170729 17.31 6.4 6.19 3.51 1.32 23499.74 RTS76 0.0123 0.0123 12 10
20170730 15.73 6.47 6.39 3.75 1.26 26850.9 RTS76 0.0123 0.0123 12 10
20170731 16.2 6.36 6.25 3.53 1.44 27243.15 RTS76 0.0123 0.0123 12 10
20170801 16.45 6.48 6.1 4.08 1.46 27479.79 RTS76 0.0123 0.0123 12 10
20170802 16.3 6.34 6.0 3.4 1.27 24318.59 RTS76 0.0123 0.0123 12 10
20170803 18.99 6.41 6.22 4.12 1.31 26641.72 RTS76 0.0123 0.0123 12 10
20170804 19.75 5.97 5.59 4.04 1.25 31812.33 RTS76 0.0123 0.0123 12 10
20170805 14.32 6.33 6.0 4.15 1.29 23679.07 RTS76 0.0123 0.0123 12 10
20170729 19.35 6.77 5.74 4.14 2.37 11310.7 RTS78 0.1483 0.1483 19 12
20170730 21.73 6.89 5.98 4.35 2.09 11065.03 RTS78 0.1483 0.1483 19 12
20170731 19.84 6.87 5.94 4.3 2.22 11170.48 RTS78 0.1483 0.1483 19 12
20170801 19.71 6.86 5.98 4.32 2.23 11091.76 RTS78 0.1483 0.1483 19 12
20170802 18.17 6.9 6.02 4.35 2.15 9608.68 RTS78 0.1483 0.1483 19 12
20170803 22.2 6.69 6.66 4.13 1.87 13283.35 RTS78 0.1483 0.1483 19 12
20170804 19.63 7.04 6.45 4.41 2.2 11263.86 RTS78 0.1483 0.1483 19 12
20170805 20.54 7.2 6.4 4.39 2.28 10235.87 RTS78 0.1483 0.1483 19 12
20170729 22.18 6.0 5.85 3.3 1.31 245816.77 RTS79 0.4218 0.4218 12 10
20170730 19.82 6.31 6.18 1.57 1.37 257472.62 RTS79 0.4218 0.4218 12 10
20170731 17.59 6.15 6.01 3.4 1.33 266826.53 RTS79 0.4218 0.4218 12 10
20170801 19.91 6.05 5.9 3.33 1.31 288060.42 RTS79 0.4218 0.4218 12 10
20170802 20.76 6.08 5.99 2.84 1.32 248817.91 RTS79 0.4218 0.4218 12 10
20170803 22.92 6.07 5.96 3.37 1.31 277803.27 RTS79 0.4218 0.4218 12 10
20170804 20.26 6.02 5.86 3.31 1.3 288846.93 RTS79 0.4218 0.4218 12 10
20170805 18.69 6.01 5.9 2.09 1.31 253985.42 RTS79 0.4218 0.4218 12 10
20170729 17.59 3.36 3.13 1.45 1.25 243082.9 RTS82 0.0417 0.0417 12 12
20170730 18.13 3.54 3.31 0.9 1.28 251508.45 RTS82 0.0417 0.0417 12 12
20170731 15.67 3.36 3.15 1.46 1.27 269174.13 RTS82 0.0417 0.0417 12 12
20170801 18.19 3.37 3.15 1.46 1.3 270831.85 RTS82 0.0417 0.0417 12 12
20170802 16.25 3.4 3.19 1.49 1.24 244880.24 RTS82 0.0417 0.0417 12 12
20170803 21.06 3.45 3.17 1.48 1.53 272748.06 RTS82 0.0417 0.0417 12 12
20170804 19.46 3.51 3.22 1.5 1.54 272128.58 RTS82 0.0417 0.0417 12 12
20170805 16.41 3.46 3.19 1.48 1.29 246862.86 RTS82 0.0417 0.0417 12 12
20170729 17.45 5.7 5.4 2.81 1.31 25108.92 RTS83 0.25 0.25 19 10
20170730 19.41 5.75 5.26 2.47 1.36 28335.3 RTS83 0.25 0.25 19 10
20170731 19.72 5.44 4.76 2.69 1.33 31663.85 RTS83 0.25 0.25 19 10
20170801 19.06 5.48 5.04 2.74 1.23 32859.71 RTS83 0.25 0.25 19 10
20170802 18.69 5.7 4.96 2.77 1.57 30570.25 RTS83 0.25 0.25 19 10
20170803 16.72 5.93 5.21 1.3 1.86 45100.67 RTS83 0.25 0.25 19 10
20170804 18.86 5.64 5.13 2.74 1.63 34452.04 RTS83 0.25 0.25 19 10
20170805 18.01 5.83 5.21 2.76 1.89 29027.17 RTS83 0.25 0.25 19 10
20170729 15.62 5.77 5.61 3.16 1.3 8522.68 RTS87 0.702 0.702 16 10
20170730 16.27 6.18 6.0 2.45 1.26 7826.22 RTS87 0.702 0.702 16 10
20170731 22.0 5.91 5.67 3.2 1.31 9523.43 RTS87 0.702 0.702 16 10
20170801 28.92 5.89 5.68 3.21 1.39 9791.84 RTS87 0.702 0.702 16 10
20170802 18.26 5.88 5.62 4.06 1.26 9266.67 RTS87 0.702 0.702 16 10
20170803 14.62 5.87 5.66 4.09 1.21 9890.61 RTS87 0.702 0.702 16 10
20170804 16.34 5.54 5.4 3.9 1.17 12386.97 RTS87 0.702 0.702 16 10
20170805 32.59 5.94 5.71 4.12 1.5 8221.2 RTS87 0.702 0.702 16 10
20170729 30.23 4.17 3.08 1.74 2.16 154279.98 RTS90 0.1414 0.1414 12 10
20170730 31.71 4.42 3.95 0.83 2.21 164944.31 RTS90 0.1414 0.1414 12 10
20170731 25.75 4.1 3.0 1.21 2.2 181282.87 RTS90 0.1414 0.1414 12 10
20170801 31.22 3.91 2.92 1.65 2.06 185821.55 RTS90 0.1414 0.1414 12 10
20170802 27.99 3.91 2.96 1.2 2.1 158057.13 RTS90 0.1414 0.1414 12 10
20170803 27.76 3.85 2.9 1.64 2.14 188592.6 RTS90 0.1414 0.1414 12 10
20170804 26.53 3.88 2.95 1.67 2.02 184923.13 RTS90 0.1414 0.1414 12 10
20170805 28.47 3.99 3.02 1.22 2.01 157189.71 RTS90 0.1414 0.1414 12 10
20170729 28.39 6.24 6.13 4.03 1.55 21602.55 RTS91 0.2537 0.2537 12 10
20170730 23.53 6.58 6.26 4.32 1.49 21779.33 RTS91 0.2537 0.2537 12 10
20170731 25.74 6.33 6.02 3.98 1.7 25152.54 RTS91 0.2537 0.2537 12 10
20170801 24.84 6.42 5.91 4.07 1.55 25932.44 RTS91 0.2537 0.2537 12 10
20170802 28.14 6.51 5.95 4.19 1.72 21173.03 RTS91 0.2537 0.2537 12 10
20170803 23.74 6.22 5.88 4.03 1.77 24816.74 RTS91 0.2537 0.2537 12 10
20170804 26.88 6.51 5.98 4.15 1.72 24059.92 RTS91 0.2537 0.2537 12 10
20170805 19.14 6.49 6.19 4.13 1.7 20519.43 RTS91 0.2537 0.2537 12 10
20170729 20.23 5.81 5.45 2.94 1.42 39587.88 RTS94 0.1073 0.1073 12 11
20170730 21.13 6.07 5.48 1.64 1.79 40553.96 RTS94 0.1073 0.1073 12 11
20170731 19.27 5.84 5.42 3.86 1.45 40841.99 RTS94 0.1073 0.1073 12 11
20170801 20.82 5.64 5.33 3.01 1.29 46438.42 RTS94 0.1073 0.1073 12 11
20170802 22.07 5.73 5.34 2.99 1.47 39870.08 RTS94 0.1073 0.1073 12 11
20170803 18.37 5.79 5.34 3.82 1.34 41781.76 RTS94 0.1073 0.1073 12 11
20170804 18.85 5.85 5.38 3.04 1.3 37310.28 RTS94 0.1073 0.1073 12 11
20170805 15.53 5.91 5.46 3.32 1.34 33580.22 RTS94 0.1073 0.1073 12 11
20170729 20.98 5.38 5.12 2.11 1.22 91105.22 RTS96 0.0837 0.0837 12 12
20170730 19.63 5.63 5.23 1.58 1.28 92711.57 RTS96 0.0837 0.0837 12 12
20170731 18.13 5.47 5.04 3.37 1.27 99360.46 RTS96 0.0837 0.0837 12 12
20170801 19.53 5.42 5.02 3.45 1.27 105788.44 RTS96 0.0837 0.0837 12 12
20170802 17.88 5.3 5.0 2.65 1.19 97761.23 RTS96 0.0837 0.0837 12 12
20170803 17.8 5.34 4.91 3.15 1.15 115012.18 RTS96 0.0837 0.0837 12 12
20170804 17.87 5.36 5.09 3.01 1.17 114473.99 RTS96 0.0837 0.0837 12 12
20170805 27.45 5.4 5.11 2.78 1.23 93048.65 RTS96 0.0837 0.0837 12 12
20170729 16.63 4.63 3.86 2.78 1.35 61962.2 RTS98 0.4539 0.4539 18 10
20170730 16.41 4.9 4.07 2.96 1.4 63581.58 RTS98 0.4539 0.4539 18 10
20170731 19.58 4.61 3.82 2.76 1.37 71474.43 RTS98 0.4539 0.4539 18 10
20170801 18.86 4.64 3.87 2.19 1.4 70337.85 RTS98 0.4539 0.4539 18 10
20170802 20.05 4.67 3.9 2.82 1.45 62286.35 RTS98 0.4539 0.4539 18 10
20170803 18.65 4.64 3.88 2.8 1.38 70324.12 RTS98 0.4539 0.4539 18 10
20170804 17.79 4.61 3.79 2.74 1.37 76273.1 RTS98 0.4539 0.4539 18 10
20170805 20.48 4.63 3.84 2.77 1.38 63247.73 RTS98 0.4539 0.4539 18 10
20170729 26.5 6.57 6.06 4.37 1.87 6846.46 RTS99 0.478 0.2905 22 12
20170730 23.15 6.75 6.26 3.18 1.65 7016.47 RTS99 0.478 0.2905 22 12
20170731 16.04 6.39 5.95 4.3 1.36 8285.7 RTS99 0.478 0.2905 22 12
20170801 25.21 5.95 5.7 4.12 1.54 10035.48 RTS99 0.478 0.2905 22 12
20170802 22.39 6.04 5.8 4.2 1.52 8118.51 RTS99 0.478 0.2905 22 12
20170803 25.71 6.38 5.97 4.31 1.57 8957.51 RTS99 0.478 0.2905 22 12
20170804 24.57 6.48 5.98 4.32 1.56 9099.85 RTS99 0.478 0.2905 22 12
20170805 24.43 6.6 6.03 4.36 1.61 7828.04 RTS99 0.478 0.2905 22 12
