date max mean median min stdv sum topic n1 no st rt
20170729 37.35 9.3 8.31 6.91 3.05 118960.71 RTS56 0.0941 0.0941 20 14
20170730 33.97 9.49 8.49 6.19 3.18 121835.18 RTS56 0.0941 0.0941 20 14
20170731 37.4 9.27 8.21 6.43 3.14 142578.69 RTS56 0.0941 0.0941 20 14
20170801 32.71 9.28 8.2 6.45 3.1 147535.73 RTS56 0.0941 0.0941 20 14
20170802 32.09 9.29 8.26 6.8 3.15 130959.01 RTS56 0.0941 0.0941 20 14
20170803 33.12 9.17 8.05 6.47 3.06 152580.51 RTS56 0.0941 0.0941 20 14
20170804 37.09 9.24 8.25 6.94 3.05 149450.5 RTS56 0.0941 0.0941 20 14
20170805 37.78 9.06 8.21 6.46 2.97 127605.24 RTS56 0.0941 0.0941 20 14
20170729 18.15 7.99 7.71 6.5 1.17 95169.81 RTS57 0.875 0.875 24 14
20170730 20.79 7.89 7.69 5.31 1.18 121024.58 RTS57 0.875 0.875 24 14
20170731 19.96 7.92 7.82 6.39 1.14 118849.39 RTS57 0.875 0.875 24 14
20170801 19.6 7.96 7.88 5.68 1.11 114218.25 RTS57 0.875 0.875 24 14
20170802 20.24 7.84 7.78 6.36 1.19 103048.58 RTS57 0.875 0.875 24 14
20170803 23.12 7.92 7.8 6.08 1.2 110401.58 RTS57 0.875 0.875 24 14
20170804 19.1 7.84 7.68 6.29 1.2 122323.17 RTS57 0.875 0.875 24 14
20170805 23.0 7.8 7.46 5.91 1.33 105904.19 RTS57 0.875 0.875 24 14
20170729 31.86 8.32 7.9 6.41 1.75 100486.51 RTS58 0.0489 0.0489 17 10
20170730 32.9 8.52 8.08 6.43 1.66 97918.35 RTS58 0.0489 0.0489 17 10
20170731 30.93 8.29 8.07 6.32 1.69 111288.68 RTS58 0.0489 0.0489 17 10
20170801 30.3 8.24 7.9 6.2 1.96 123326.98 RTS58 0.0489 0.0489 17 10
20170802 30.2 8.32 8.14 6.39 1.74 104693.37 RTS58 0.0489 0.0489 17 10
20170803 39.77 8.39 8.09 6.91 1.82 116416.17 RTS58 0.0489 0.0489 17 10
20170804 30.53 8.54 8.28 7.01 1.8 107313.58 RTS58 0.0489 0.0489 17 10
20170805 30.83 8.35 8.11 6.93 1.63 102198.25 RTS58 0.0489 0.0489 17 10
20170729 20.76 7.43 7.05 6.03 1.08 159199.87 RTS60 0.3106 0.3106 27 14
20170730 27.53 7.66 7.19 5.68 1.19 158060.33 RTS60 0.3106 0.3106 27 14
20170731 26.27 7.49 7.21 5.82 1.22 165174.76 RTS60 0.3106 0.3106 27 14
20170801 27.36 7.49 7.23 5.85 1.11 167695.22 RTS60 0.3106 0.3106 27 14
20170802 27.05 7.48 7.24 6.21 1.09 152841.54 RTS60 0.3106 0.3106 27 14
20170803 25.19 7.52 7.16 6.33 1.14 164439.16 RTS60 0.3106 0.3106 27 14
20170804 22.33 7.53 7.2 6.31 1.11 168742.82 RTS60 0.3106 0.3106 27 14
20170805 23.11 7.43 7.19 6.15 1.13 155710.18 RTS60 0.3106 0.3106 27 14
20170729 37.75 5.87 5.31 4.37 1.38 193759.23 RTS62 0.2005 0.2005 17 10
20170730 30.62 6.04 5.49 3.55 1.42 190993.11 RTS62 0.2005 0.2005 17 10
20170731 38.38 5.88 5.35 3.98 1.39 211063.25 RTS62 0.2005 0.2005 17 10
20170801 37.52 5.92 5.37 4.0 1.42 212093.5 RTS62 0.2005 0.2005 17 10
20170802 35.91 5.86 5.29 4.34 1.42 206499.48 RTS62 0.2005 0.2005 17 10
20170803 37.26 5.85 5.32 4.38 1.41 226723.13 RTS62 0.2005 0.2005 17 10
20170804 35.39 5.93 5.37 4.44 1.4 219416.76 RTS62 0.2005 0.2005 17 10
20170805 36.37 5.94 5.39 4.45 1.4 192197.01 RTS62 0.2005 0.2005 17 10
20170729 38.1 10.23 10.8 6.06 1.8 345477.46 RTS63 0.1903 0.1903 20 14
20170730 40.66 10.49 11.12 5.46 1.87 348792.16 RTS63 0.1903 0.1903 20 14
20170731 30.66 10.23 10.35 5.57 1.85 384562.48 RTS63 0.1903 0.1903 20 14
20170801 32.51 10.19 10.87 6.33 1.85 400737.61 RTS63 0.1903 0.1903 20 14
20170802 32.61 10.15 10.35 6.35 1.84 363926.04 RTS63 0.1903 0.1903 20 14
20170803 42.21 10.19 10.96 6.33 1.99 395696.14 RTS63 0.1903 0.1903 20 14
20170804 25.77 10.21 10.93 6.35 1.88 399500.26 RTS63 0.1903 0.1903 20 14
20170805 32.75 10.05 10.32 6.2 1.96 373137.99 RTS63 0.1903 0.1903 20 14
20170729 20.78 9.17 9.09 7.67 1.28 29473.04 RTS67 0.2062 0.2062 30 10
20170730 22.43 9.47 9.38 7.19 1.42 27945.84 RTS67 0.2062 0.2062 30 10
20170731 22.12 9.01 8.68 7.73 1.27 37257.24 RTS67 0.2062 0.2062 30 10
20170801 31.37 9.08 8.95 7.76 1.35 37816.84 RTS67 0.2062 0.2062 30 10
20170802 20.84 9.06 9.07 7.6 1.32 34100.42 RTS67 0.2062 0.2062 30 10
20170803 21.7 9.22 9.17 7.78 1.23 33488.47 RTS67 0.2062 0.2062 30 10
20170804 22.93 9.15 9.1 7.73 1.35 35126.46 RTS67 0.2062 0.2062 30 10
20170805 29.66 9.24 9.02 7.91 1.31 28352.53 RTS67 0.2062 0.2062 30 10
20170729 28.36 8.58 8.22 7.08 1.68 65608.15 RTS68 0.1925 0.1925 20 14
20170730 39.05 8.77 8.47 6.17 1.82 65712.25 RTS68 0.1925 0.1925 20 14
20170731 33.07 8.55 8.22 6.72 1.75 68469.02 RTS68 0.1925 0.1925 20 14
20170801 31.14 8.39 8.17 6.95 1.54 75290.92 RTS68 0.1925 0.1925 20 14
20170802 40.04 8.45 8.17 6.63 1.73 65904.63 RTS68 0.1925 0.1925 20 14
20170803 35.04 8.23 8.11 6.91 1.42 79341.49 RTS68 0.1925 0.1925 20 14
20170804 35.51 8.2 8.07 6.85 1.35 82339.78 RTS68 0.1925 0.1925 20 14
20170805 34.09 8.36 8.12 6.96 1.63 68289.73 RTS68 0.1925 0.1925 20 14
20170729 29.28 6.64 5.85 4.03 2.11 289493.35 RTS70 0.0498 0.0498 20 14
20170730 33.18 6.73 6.0 4.18 1.95 284736.68 RTS70 0.0498 0.0498 20 14
20170731 27.56 6.59 5.87 4.51 1.92 314377.47 RTS70 0.0498 0.0498 20 14
20170801 28.7 6.62 5.88 4.86 2.0 331625.91 RTS70 0.0498 0.0498 20 14
20170802 26.04 6.65 5.86 4.49 2.06 311527.14 RTS70 0.0498 0.0498 20 14
20170803 27.5 6.68 5.93 4.55 1.94 335884.56 RTS70 0.0498 0.0498 20 14
20170804 26.13 6.61 5.91 4.53 1.87 335517.64 RTS70 0.0498 0.0498 20 14
20170805 25.42 6.55 5.87 4.49 1.87 292349.84 RTS70 0.0498 0.0498 20 14
20170729 25.97 8.07 7.79 6.41 1.29 64490.39 RTS72 0.8188 0.8188 24 14
20170730 22.12 8.4 8.09 6.7 1.29 59044.28 RTS72 0.8188 0.8188 24 14
20170731 21.13 8.03 7.68 6.32 1.24 73213.83 RTS72 0.8188 0.8188 24 14
20170801 31.66 7.86 7.57 6.2 1.33 82537.0 RTS72 0.8188 0.8188 24 14
20170802 21.86 8.07 7.57 6.39 1.35 68898.11 RTS72 0.8188 0.8188 24 14
20170803 23.36 8.17 7.77 6.91 1.31 74359.22 RTS72 0.8188 0.8188 24 14
20170804 27.75 8.25 7.81 7.01 1.3 71549.06 RTS72 0.8188 0.8188 24 14
20170805 20.25 8.24 7.95 6.93 1.24 60294.73 RTS72 0.8188 0.8188 24 14
20170729 26.83 7.44 7.05 6.02 1.51 108770.89 RTS73 0.25 0.25 22 14
20170730 26.62 7.57 7.26 5.07 1.45 111136.7 RTS73 0.25 0.25 22 14
20170731 26.43 7.39 7.0 5.98 1.46 121354.46 RTS73 0.25 0.25 22 14
20170801 26.43 7.33 7.04 5.65 1.45 126700.22 RTS73 0.25 0.25 22 14
20170802 21.06 7.4 7.08 5.7 1.38 102297.19 RTS73 0.25 0.25 22 14
20170803 21.63 7.36 7.08 6.06 1.32 120913.25 RTS73 0.25 0.25 22 14
20170804 21.52 7.43 7.13 5.75 1.36 122002.93 RTS73 0.25 0.25 22 14
20170805 26.58 7.42 7.05 5.67 1.47 105689.6 RTS73 0.25 0.25 22 14
20170729 21.21 9.17 9.09 7.86 1.13 33678.01 RTS76 0.034 0.034 22 14
20170730 20.85 9.13 9.18 7.81 1.03 37898.71 RTS76 0.034 0.034 22 14
20170731 20.07 9.01 8.82 7.69 1.01 38569.7 RTS76 0.034 0.034 22 14
20170801 26.77 9.1 9.03 7.86 1.02 38551.14 RTS76 0.034 0.034 22 14
20170802 19.89 9.13 8.94 7.86 1.01 35022.24 RTS76 0.034 0.034 22 14
20170803 27.64 9.2 9.08 7.91 1.08 38265.12 RTS76 0.034 0.034 22 14
20170804 28.51 8.79 8.43 7.78 0.95 46866.74 RTS76 0.034 0.034 22 14
20170805 20.3 9.14 9.0 7.98 0.99 34228.85 RTS76 0.034 0.034 22 14
20170729 20.23 9.37 8.52 7.95 2.09 15657.72 RTS78 0.1876 0.1876 20 20
20170730 22.28 9.41 8.69 8.12 1.79 15110.09 RTS78 0.1876 0.1876 20 20
20170731 21.97 9.57 9.16 8.16 2.08 15565.61 RTS78 0.1876 0.1876 20 20
20170801 21.51 9.51 9.12 8.18 1.97 15373.2 RTS78 0.1876 0.1876 20 20
20170802 20.83 9.56 9.17 8.21 1.98 13310.13 RTS78 0.1876 0.1876 20 20
20170803 29.3 9.2 8.91 7.89 1.72 18280.47 RTS78 0.1876 0.1876 20 20
20170804 28.59 9.59 9.25 8.26 1.96 15347.17 RTS78 0.1876 0.1876 20 20
20170805 29.16 9.6 9.24 8.11 2.06 13635.66 RTS78 0.1876 0.1876 20 20
20170729 33.07 10.18 10.47 7.27 1.51 416996.7 RTS79 0.3914 0.3914 20 14
20170730 28.25 10.43 10.79 6.92 1.61 425436.63 RTS79 0.3914 0.3914 20 14
20170731 27.72 10.29 10.65 7.13 1.59 446749.41 RTS79 0.3914 0.3914 20 14
20170801 32.68 10.19 10.53 7.04 1.59 485435.25 RTS79 0.3914 0.3914 20 14
20170802 26.56 10.23 10.64 6.75 1.63 419018.91 RTS79 0.3914 0.3914 20 14
20170803 33.75 10.26 10.61 7.33 1.56 469822.93 RTS79 0.3914 0.3914 20 14
20170804 29.34 10.24 10.5 7.4 1.5 491402.5 RTS79 0.3914 0.3914 20 14
20170805 26.41 10.2 10.56 6.55 1.55 430953.35 RTS79 0.3914 0.3914 20 14
20170729 22.47 5.67 5.26 3.89 1.4 410416.32 RTS82 0.0518 0.0518 20 14
20170730 24.64 5.83 5.41 3.34 1.41 413979.4 RTS82 0.0518 0.0518 20 14
20170731 22.99 5.68 5.28 3.91 1.42 454536.83 RTS82 0.0518 0.0518 20 14
20170801 22.95 5.7 5.28 3.91 1.49 457417.74 RTS82 0.0518 0.0518 20 14
20170802 21.25 5.73 5.32 3.94 1.43 412605.27 RTS82 0.0518 0.0518 20 14
20170803 24.92 5.73 5.3 3.93 1.57 453024.07 RTS82 0.0518 0.0518 20 14
20170804 24.4 5.79 5.34 3.96 1.57 448599.12 RTS82 0.0518 0.0518 20 14
20170805 21.59 5.68 5.22 3.85 1.42 405891.93 RTS82 0.0518 0.0518 20 14
20170729 23.07 8.32 8.12 6.73 1.18 36656.17 RTS83 0.3266 0.3266 21 14
20170730 20.26 8.34 8.16 6.77 1.26 41143.86 RTS83 0.3266 0.3266 21 14
20170731 20.89 8.02 7.39 6.45 1.27 46714.15 RTS83 0.3266 0.3266 21 14
20170801 20.42 8.11 7.95 6.57 1.11 48575.92 RTS83 0.3266 0.3266 21 14
20170802 19.91 8.31 7.94 6.6 1.8 44599.35 RTS83 0.3266 0.3266 21 14
20170803 18.69 9.12 7.86 5.9 3.0 69359.04 RTS83 0.3266 0.3266 21 14
20170804 20.25 8.34 7.94 6.55 1.95 50932.52 RTS83 0.3266 0.3266 21 14
20170805 19.94 8.47 8.01 6.62 2.06 42181.5 RTS83 0.3266 0.3266 21 14
20170729 24.17 8.6 8.4 7.46 0.94 12689.79 RTS87 0.6282 0.6282 25 14
20170730 24.47 8.98 8.74 7.35 1.01 11374.88 RTS87 0.6282 0.6282 25 14
20170731 29.06 8.68 8.44 7.5 1.09 13983.06 RTS87 0.6282 0.6282 25 14
20170801 39.06 8.7 8.45 7.51 1.19 14476.1 RTS87 0.6282 0.6282 25 14
20170802 24.83 8.6 8.37 7.8 0.98 13547.52 RTS87 0.6282 0.6282 25 14
20170803 14.7 8.64 8.42 7.85 0.84 14545.73 RTS87 0.6282 0.6282 25 14
20170804 24.96 8.26 8.11 7.54 0.88 18463.71 RTS87 0.6282 0.6282 25 14
20170805 38.8 8.75 8.51 7.93 1.29 12120.41 RTS87 0.6282 0.6282 25 14
20170729 41.73 6.68 5.42 4.48 2.76 247201.91 RTS90 0.25 0.25 20 14
20170730 41.61 6.9 6.02 3.63 2.81 257811.47 RTS90 0.25 0.25 20 14
20170731 35.22 6.63 5.31 3.94 2.85 293399.21 RTS90 0.25 0.25 20 14
20170801 36.92 6.37 5.19 4.26 2.66 302523.4 RTS90 0.25 0.25 20 14
20170802 35.71 6.38 5.25 3.88 2.67 257765.72 RTS90 0.25 0.25 20 14
20170803 41.44 6.28 5.18 4.25 2.68 307454.88 RTS90 0.25 0.25 20 14
20170804 35.78 6.32 5.24 4.31 2.5 301490.35 RTS90 0.25 0.25 20 14
20170805 42.38 6.48 5.34 3.97 2.52 255507.7 RTS90 0.25 0.25 20 14
20170729 37.7 9.16 9.01 7.8 1.65 31717.08 RTS91 0.2561 0.2561 17 10
20170730 29.18 9.35 9.05 8.08 1.55 30955.62 RTS91 0.2561 0.2561 17 10
20170731 37.39 9.2 8.85 7.69 1.94 36565.68 RTS91 0.2561 0.2561 17 10
20170801 29.37 9.24 8.85 7.83 1.76 37307.8 RTS91 0.2561 0.2561 17 10
20170802 37.85 9.38 8.77 8.0 1.97 30498.61 RTS91 0.2561 0.2561 17 10
20170803 29.6 9.15 8.69 7.77 2.0 36494.12 RTS91 0.2561 0.2561 17 10
20170804 30.7 9.41 8.8 7.96 2.0 34774.9 RTS91 0.2561 0.2561 17 10
20170805 27.91 9.46 9.08 7.95 1.97 29886.61 RTS91 0.2561 0.2561 17 10
20170729 26.28 8.64 8.23 6.99 1.66 58910.34 RTS94 0.0935 0.0935 20 14
20170730 26.82 8.83 8.2 6.34 2.2 58935.9 RTS94 0.0935 0.0935 20 14
20170731 26.98 8.6 8.15 7.47 1.65 60177.93 RTS94 0.0935 0.0935 20 14
20170801 27.45 8.38 8.05 7.11 1.33 68950.25 RTS94 0.0935 0.0935 20 14
20170802 27.95 8.49 8.06 7.04 1.65 59040.41 RTS94 0.0935 0.0935 20 14
20170803 26.85 8.46 8.06 7.39 1.21 61021.71 RTS94 0.0935 0.0935 20 14
20170804 27.4 8.54 8.08 7.14 1.21 54515.46 RTS94 0.0935 0.0935 20 14
20170805 19.47 8.66 8.45 7.54 1.36 49161.17 RTS94 0.0935 0.0935 20 14
20170729 25.74 8.04 7.84 6.6 1.22 136035.53 RTS96 0.0995 0.0995 20 17
20170730 26.73 8.2 7.96 6.57 1.29 135157.81 RTS96 0.0995 0.0995 20 17
20170731 24.96 8.11 7.9 6.88 1.32 147335.51 RTS96 0.0995 0.0995 20 17
20170801 25.55 8.07 7.87 6.85 1.33 157550.66 RTS96 0.0995 0.0995 20 17
20170802 24.7 7.94 7.67 6.34 1.22 146521.04 RTS96 0.0995 0.0995 20 17
20170803 23.93 7.98 7.84 6.87 1.16 171870.81 RTS96 0.0995 0.0995 20 17
20170804 23.97 8.0 7.8 6.85 1.19 171024.97 RTS96 0.0995 0.0995 20 17
20170805 41.26 8.07 7.87 6.64 1.21 138994.96 RTS96 0.0995 0.0995 20 17
20170729 24.19 7.07 6.34 5.77 1.44 94725.11 RTS98 0.5789 0.5789 27 14
20170730 24.49 7.29 6.52 5.95 1.5 94705.02 RTS98 0.5789 0.5789 27 14
20170731 24.24 7.02 6.29 5.71 1.45 108926.54 RTS98 0.5789 0.5789 27 14
20170801 27.33 7.08 6.35 5.41 1.46 107173.89 RTS98 0.5789 0.5789 27 14
20170802 28.79 7.12 6.38 5.8 1.57 94939.59 RTS98 0.5789 0.5789 27 14
20170803 27.21 7.07 6.35 5.77 1.47 107199.54 RTS98 0.5789 0.5789 27 14
20170804 26.52 6.93 6.19 5.62 1.45 114632.55 RTS98 0.5789 0.5789 27 14
20170805 29.42 7.0 6.28 5.71 1.48 95587.28 RTS98 0.5789 0.5789 27 14
20170729 26.53 9.45 8.93 8.35 1.5 9849.16 RTS99 0.4824 0.4824 27 14
20170730 26.3 9.49 9.03 8.46 1.27 9862.43 RTS99 0.4824 0.4824 27 14
20170731 22.08 9.21 8.79 8.21 0.99 11947.65 RTS99 0.4824 0.4824 27 14
20170801 26.16 8.85 8.5 7.92 1.35 14932.26 RTS99 0.4824 0.4824 27 14
20170802 25.93 8.94 8.6 8.03 1.3 12017.26 RTS99 0.4824 0.4824 27 14
20170803 35.45 9.27 8.79 8.22 1.47 13028.82 RTS99 0.4824 0.4824 27 14
20170804 26.01 9.29 8.8 8.23 1.23 13043.12 RTS99 0.4824 0.4824 27 14
20170805 25.89 9.38 8.88 8.31 1.11 11127.18 RTS99 0.4824 0.4824 27 14
